iter	RMSE
158	0.0006424590017
159	0.0006370242116
160	0.0006322867964
161	0.0006313954389
162	0.000630545711
163	0.0006294654317
164	0.000625344436
165	0.0006206808433
166	0.0006182004195
167	0.0006152608987
168	0.0006122632675
169	0.0006103300653
170	0.0006080204339
171	0.0006056946635
172	0.0006050572471
173	0.0006000832661
174	0.0005991364684
175	0.0005983330315
176	0.0005977402206
177	0.0005972032343
178	0.0005951438764
179	0.0005927168492
180	0.0005909571882
181	0.0005865621317
182	0.0005827624093
183	0.0005812956347
184	0.0005797207105
185	0.0005775285776
186	0.0005758578841
187	0.0005736627837
188	0.0005726403501
189	0.0005701481508
190	0.0005683990925
191	0.0005663073718
192	0.0005630502771
193	0.000559186599
194	0.0005551499339
195	0.0005531900175
196	0.0005495412519
197	0.000546080822
198	0.0005441927301
199	0.0005421636938
200	0.0005393108488
201	0.0005374466883
202	0.0005346353869
203	0.0005335349983
204	0.0005325163185
205	0.0005299088164
206	0.0005276392195
207	0.0005242301966
208	0.000521294659
209	0.0005206540356
210	0.0005177750519
211	0.0005158652248
212	0.0005130173088
213	0.0005114222242
214	0.0005103325666
215	0.0005087745134
216	0.0005072661358
217	0.0005058379507
218	0.0005042271574
219	0.0005030009909
220	0.0005010716537
221	0.0005005077655
222	0.0005000712873
223	0.000499395414
224	0.0004962441519
225	0.0004945153603
226	0.0004928405142
227	0.0004922724922
228	0.0004912617485
229	0.0004898364806
230	0.0004891477107
231	0.000488626094
232	0.0004882974078
233	0.0004857520709
234	0.0004844181376
235	0.0004825138999
236	0.000481284125
237	0.0004797107357
238	0.0004791765931
239	0.0004763727004
240	0.0004759627118
241	0.0004749716861
242	0.0004736047623
243	0.0004730967221
244	0.0004711483152
245	0.0004699478718
246	0.0004695429507
247	0.0004676860518
248	0.0004664831011
249	0.0004651127656
250	0.0004636744074
251	0.0004626010859
252	0.0004612009954
253	0.0004596424047
254	0.0004592857417
255	0.0004583660846
256	0.0004568985899
257	0.0004565568655
258	0.0004563208704
259	0.0004547039071
260	0.0004535035319
261	0.000451471559
262	0.0004506873485
263	0.0004491643692
264	0.0004471656713
265	0.0004461038611
266	0.0004458764733
267	0.0004447995442
268	0.0004437980306
269	0.000442873939
270	0.0004420034605
271	0.0004416162125
272	0.0004409442811
273	0.0004399444808
274	0.0004385984146
275	0.0004370033208
276	0.0004349524578
277	0.0004326950029
278	0.000431696625
279	0.0004306964406
280	0.0004295667202
281	0.000428905165
282	0.0004286021347
283	0.0004280386096
284	0.0004273085654
285	0.0004269296483
286	0.0004259413939
287	0.000424417469
288	0.0004224351597
289	0.0004222047915
290	0.0004213047441
291	0.0004197980522
292	0.0004192367133
293	0.0004183708347
294	0.0004180372198
295	0.0004170581896
296	0.0004157916187
297	0.0004147585613
298	0.0004135891814
299	0.0004123435057
300	0.0004120827321
301	0.0004114962699
302	0.0004102105809
303	0.0004096390557
304	0.0004087224767
305	0.0004074734613
306	0.0004068593358
307	0.0004060518175
308	0.000404408272
309	0.0004041165704
310	0.0004024942887
311	0.0004015286349
312	0.0004005174992
313	0.0003988378723
314	0.0003979508007
315	0.0003977532335
316	0.0003971508439
317	0.0003963055083
318	0.0003951501437
319	0.0003942571426
320	0.00039339552
321	0.0003927768851
322	0.0003910813142
323	0.0003907797841
324	0.0003901320599
325	0.0003872057314
326	0.0003866864138
327	0.0003863884824
328	0.0003861507711
329	0.0003849857085
330	0.0003847754995
331	0.0003834162552
332	0.000382943795
333	0.0003807112378
334	0.0003800186243
335	0.0003788832783
336	0.0003786934976
337	0.0003778520921
338	0.0003766626855
339	0.0003750090829
340	0.0003731900714
341	0.0003723983805
342	0.0003706672343
343	0.000369430359
344	0.0003690766377
345	0.0003684054012
346	0.0003682060814
347	0.0003679410755
348	0.0003677371956
349	0.0003675085347
350	0.0003673552677
351	0.0003661319724
352	0.0003653093525
353	0.0003647353742
354	0.0003637852686
355	0.0003629715813
356	0.0003621014265
357	0.000361421768
358	0.0003601987992
359	0.0003593003495
360	0.0003590783763
361	0.0003589198919
362	0.0003575230487
363	0.0003574004305
364	0.0003566699198
365	0.0003558867898
366	0.0003553929433
367	0.0003543574597
368	0.0003530656797
369	0.0003524035642
370	0.0003512853932
371	0.0003505450244
372	0.0003496096556
373	0.0003488490859
374	0.0003480779773
375	0.0003470532826
376	0.0003463635238
377	0.0003458168461
378	0.0003456408921
379	0.0003448448633
380	0.0003442529298
381	0.0003440614558
382	0.0003435138546
383	0.0003428489602
384	0.0003420479256
385	0.0003413603003
386	0.0003402714435
387	0.0003399938269
388	0.0003397784412
389	0.0003393847588
390	0.0003391381887
391	0.0003383630846
392	0.0003371387747
393	0.0003365243387
394	0.0003362579256
395	0.0003360068472
396	0.0003358537028
397	0.0003352197402
398	0.0003349173947
399	0.0003337648181
400	0.0003328839977
401	0.0003321778227
402	0.0003315667175
403	0.0003304316976
404	0.0003297220711
405	0.000329121997
406	0.0003287506569
407	0.0003278895009
408	0.0003274262167
409	0.0003272852765
410	0.0003268419007
411	0.0003260442299
412	0.0003252148412
413	0.0003243718689
414	0.000323475579
415	0.0003228197786
416	0.0003220054478
417	0.0003217994375
418	0.0003214648771
419	0.0003206204276
420	0.0003204606366
421	0.0003199859901
422	0.0003193137474
423	0.0003189167303
424	0.0003181673452
425	0.0003172131382
426	0.000316895655
427	0.0003162095479
428	0.0003153299005
429	0.000314711811
430	0.0003138919462
431	0.0003133941596
432	0.0003129692537
433	0.0003119064546
434	0.0003112288418
435	0.0003106033342
436	0.00031007632
437	0.0003093578473
438	0.0003092479059
439	0.0003086867624
440	0.0003085040849
441	0.0003083895813
442	0.000308197217
443	0.0003076656017
444	0.0003072041878
445	0.0003068096175
446	0.0003060651496
447	0.0003053118977
448	0.0003051581309
449	0.0003044070549
450	0.0003038156674
451	0.0003030715426
452	0.0003026944518
453	0.0003021352628
454	0.0003014698968
455	0.000301080841
456	0.000300620139
457	0.000299706202
458	0.0002996119076
459	0.0002984886589
460	0.0002982894348
461	0.0002977593183
462	0.0002969467145
463	0.0002961705132
464	0.0002956772402
465	0.0002951659589
466	0.0002950352376
467	0.0002943465505
468	0.0002939745126
469	0.000293520277
470	0.0002933483365
471	0.000293200673
472	0.0002930802166
473	0.0002929122943
474	0.000292135708
475	0.0002914230128
476	0.0002909154866
477	0.0002906060955
478	0.0002905052375
479	0.0002898711677
480	0.00028926392
481	0.0002886214087
482	0.0002877877572
483	0.0002875213135
484	0.0002871288656
485	0.000286645736
486	0.0002862756985
487	0.0002861845723
488	0.000285458409
489	0.000285344077
490	0.0002852566347
491	0.000284813761
492	0.0002843344384
493	0.0002838729511
494	0.0002833856444
495	0.0002829289772
496	0.0002826160604
497	0.0002824144195
498	0.0002820028729
499	0.0002815454095
500	0.0002811464639
501	0.0002807382047
502	0.0002800363859
503	0.0002795760269
504	0.0002790235973
505	0.0002789304837
506	0.0002786187383
507	0.000278146713
508	0.0002780656952
509	0.0002776791988
510	0.000277130242
511	0.0002769377489
512	0.000276440514
513	0.0002760168753
514	0.0002755263662
515	0.0002748899001
516	0.0002744562079
517	0.0002741544602
518	0.0002740610376
519	0.000273484262
520	0.0002728229617
521	0.0002727008509
522	0.0002722354179
523	0.0002717150326
524	0.0002713183529
525	0.0002707989365
526	0.0002706771049
527	0.000270352331
528	0.0002700284374
529	0.0002697092756
530	0.0002691684919
531	0.0002688033811
532	0.0002686842529
533	0.0002684257569
534	0.0002680265979
535	0.0002676780189
536	0.0002670623897
537	0.0002666767859
538	0.0002659785856
539	0.0002656461326
540	0.0002653695287
541	0.0002648481904
542	0.0002647441901
543	0.0002646734209
544	0.0002643022478
545	0.0002636270936
546	0.000263549796
547	0.0002634319508
548	0.0002630992077
549	0.0002629699535
550	0.0002625484522
551	0.0002624878103
552	0.000262387096
553	0.000261850941
554	0.000261358656
555	0.0002609892831
556	0.0002608986674
557	0.0002603528621
558	0.0002600485135
559	0.0002596603689
560	0.0002591422098
561	0.0002590422247
562	0.0002584703717
563	0.0002580720827
564	0.000257740967
565	0.0002571854813
566	0.0002568733544
567	0.0002567596561
568	0.0002566600368
569	0.0002561763366
570	0.0002557191001
571	0.0002551084907
572	0.0002544207271
573	0.0002540154771
574	0.000253542856
575	0.0002532321848
576	0.0002531198963
577	0.000252556763
578	0.0002518969776
579	0.0002515445489
580	0.0002512904253
581	0.0002512201151
582	0.0002508472683
583	0.0002505384897
584	0.0002503197506
585	0.0002497401171
586	0.0002492272913
587	0.0002490004062
588	0.000248622186
589	0.0002485625382
590	0.0002481698806
591	0.0002474685528
592	0.0002473927168
593	0.0002470133982
594	0.0002468293936
595	0.0002463351213
596	0.0002459113157
597	0.000245537725
598	0.0002451212181
599	0.0002449086812
600	0.0002446666301
601	0.0002443002047
602	0.0002442230028
603	0.0002439241853
604	0.0002436197833
605	0.0002435575571
606	0.0002431652346
607	0.0002431116814
608	0.0002427627708
609	0.0002424065549
610	0.0002423442628
611	0.0002418209447
612	0.0002413053478
613	0.0002412218089
614	0.0002409282789
615	0.000240494599
616	0.0002404107872
617	0.0002403255017
618	0.0002399772089
619	0.0002395803516
620	0.0002393630851
621	0.0002391317103
622	0.0002389491405
623	0.0002387574163
624	0.0002387027826
625	0.0002384090932
626	0.0002383493192
627	0.0002381061383
628	0.0002377133525
629	0.0002376424377
630	0.0002374952834
631	0.0002371276038
632	0.0002368950611
633	0.0002368337893
634	0.0002363810211
635	0.0002361263368
636	0.0002357603933
637	0.0002357009602
638	0.0002352342013
639	0.0002351674199
640	0.0002348375417
641	0.0002346419323
642	0.0002341777596
643	0.0002338647916
644	0.000233308465
645	0.0002330600927
646	0.0002326711998
647	0.0002323659733
648	0.0002318096335
649	0.0002317352024
650	0.0002313418364
651	0.0002309173983
652	0.0002306362422
653	0.0002301904932
654	0.000230138538
655	0.000229850435
656	0.0002295463856
657	0.0002294697828
658	0.0002294117803
659	0.0002293357199
660	0.0002288815041
661	0.0002288291744
662	0.000228541163
663	0.0002283553098
664	0.0002281164002
665	0.0002276081093
666	0.0002272692622
667	0.0002270326036
668	0.0002267127542
669	0.0002265322632
670	0.000226246594
671	0.0002259702569
672	0.0002258144765
673	0.0002256258094
674	0.0002253540323
675	0.0002250734942
676	0.0002248444971
677	0.000224711178
678	0.0002245517713
679	0.000224344174
680	0.0002239144271
681	0.0002238626111
682	0.0002237055715
683	0.0002233862946
684	0.0002233352352
685	0.0002229941134
686	0.00022257504
687	0.0002221148348
688	0.0002220685916
689	0.0002218351505
690	0.0002214030531
691	0.0002210921707
692	0.0002210297073
693	0.0002209963466
694	0.000220831305
695	0.0002204859078
696	0.0002204466218
697	0.0002202905085
698	0.000220126085
699	0.0002200270759
700	0.0002195760753
701	0.0002194256136
702	0.0002191814226
703	0.0002190042598
704	0.000218760745
705	0.0002186985815
706	0.000218494419
707	0.0002181846944
708	0.000217718047
709	0.0002174406065
710	0.0002172209486
711	0.0002171777094
712	0.0002168392764
713	0.0002165042287
714	0.0002162537314
715	0.0002160568476
716	0.0002155614429
717	0.0002154151124
718	0.0002150038945
719	0.0002146985507
720	0.0002146503604
721	0.0002145636589
722	0.000214296191
723	0.0002140685949
724	0.0002138374988
725	0.0002137744543
726	0.0002137199352
727	0.0002136887321
728	0.0002135107661
729	0.0002132311998
730	0.0002127919168
731	0.0002127471679
732	0.0002126918506
733	0.0002126448758
734	0.0002122509867
735	0.0002119367541
736	0.0002119056791
737	0.0002118649685
738	0.0002114493872
739	0.0002112493217
740	0.0002110233356
741	0.0002109444741
742	0.0002108106871
743	0.0002107824769
744	0.0002103848316
745	0.0002100267304
746	0.0002099921222
747	0.0002098531296
748	0.0002095991991
749	0.0002092125831
750	0.0002089856067
751	0.0002089555492
752	0.0002086456505
753	0.0002082731023
754	0.0002079338686
755	0.0002076605128
756	0.0002074909444
757	0.0002074577305
758	0.0002071371738
759	0.0002070223395
760	0.0002067180434
761	0.0002063939016
762	0.0002062063088
763	0.0002061738937
764	0.0002057817108
765	0.0002057324163
766	0.0002054437723
767	0.0002053927688
768	0.0002051570562
769	0.0002049803736
770	0.0002048232217
771	0.000204513762
772	0.0002042486543
773	0.0002040092675
774	0.00020380041
775	0.0002036183954
776	0.0002035763058
777	0.000203305812
778	0.0002032753491
779	0.0002030228245
780	0.0002029009034
781	0.0002027257348
782	0.0002023955683
783	0.0002022396007
784	0.0002019384862
785	0.0002017158649
786	0.0002013740184
787	0.0002010648756
788	0.0002006376897
789	0.0002003228798
790	0.0002002852911
791	0.000200246597
792	0.0002002143286
793	0.0001999333557
794	0.0001995731983
795	0.000199532199
796	0.0001991365219
797	0.0001990284515
798	0.000199006679
799	0.0001988011685
800	0.000198420248
801	0.0001983433195
802	0.0001981137719
803	0.0001978752867
804	0.0001976324106
805	0.0001971803862
806	0.0001971511585
807	0.0001968707869
808	0.0001968437796
809	0.0001966280441
810	0.000196362221
811	0.0001962757473
812	0.0001962515609
813	0.0001962327012
814	0.0001960562232
815	0.0001960257077
816	0.0001957435718
817	0.000195690524
818	0.000195352294
819	0.000195117336
820	0.00019491617
821	0.0001945625499
822	0.0001943351674
823	0.0001943073662
824	0.0001942792521
825	0.0001942569369
826	0.0001940193876
827	0.0001939922824
828	0.0001939681849
829	0.0001937695973
830	0.0001937457703
831	0.0001934420099
832	0.0001934143847
833	0.0001930350256
834	0.0001930115872
835	0.0001927476298
836	0.0001926023311
837	0.0001923334663
838	0.0001921523438
839	0.0001917749517
840	0.0001915390014
841	0.0001913634826
842	0.0001910956376
843	0.0001909029648
844	0.0001908692245
845	0.0001908488576
846	0.0001906321489
847	0.0001904556372
848	0.0001904369401
849	0.0001901246507
850	0.0001897420444
851	0.0001896028352
852	0.0001891811298
853	0.0001891564329
854	0.0001891363238
855	0.0001889239749
856	0.0001886909846
857	0.0001885147269
858	0.0001882162451
859	0.0001881867527
860	0.0001880263683
861	0.0001877681818
862	0.0001875405006
863	0.0001872893473
864	0.0001871076269
865	0.0001870795586
866	0.0001868877012
867	0.0001866384981
868	0.0001866206826
869	0.0001863085467
870	0.0001861709532
871	0.000185846752
872	0.000185514003
873	0.0001852273653
874	0.0001850029342
875	0.000184793409
876	0.0001846531782
877	0.0001844773904
878	0.0001843119128
879	0.0001842919564
880	0.0001839767557
881	0.0001837440601
882	0.0001836251333
883	0.0001834254488
884	0.0001832564018
885	0.0001832391
886	0.0001829304586
887	0.0001826996724
888	0.0001825206708
889	0.0001824887001
890	0.0001823365761
891	0.0001820383862
892	0.0001820217289
893	0.0001817925778
894	0.0001816354791
895	0.0001813252202
896	0.000181307115
897	0.0001812883762
898	0.0001812656424
899	0.0001810453726
900	0.0001806092059
901	0.0001805910113
902	0.0001805668315
903	0.0001801380501
904	0.0001799637185
905	0.000179947572
906	0.0001799255512
907	0.0001799111355
908	0.000179693717
909	0.0001796774232
910	0.0001794534103
911	0.0001793129571
912	0.0001792098744
913	0.0001790257959
914	0.0001790105783
915	0.0001788063674
916	0.0001787213887
917	0.0001784514056
918	0.0001783554323
919	0.0001779667069
920	0.0001779507477
921	0.0001778480759
922	0.000177730758
923	0.0001777172608
924	0.0001775745606
925	0.0001772734674
926	0.0001771438355
927	0.0001769636113
928	0.0001767113463
929	0.0001765435099
930	0.0001765224228
931	0.0001761564981
932	0.0001761390058
933	0.0001759206549
934	0.0001756548512
935	0.0001756429797
936	0.0001754625479
937	0.000175314573
938	0.000175069189
939	0.0001750517407
940	0.0001748756051
941	0.0001745431411
942	0.0001742695123
943	0.0001742535093
944	0.0001739428492
945	0.0001737429559
946	0.0001737265338
947	0.0001737049689
948	0.0001734227343
949	0.0001731060571
950	0.0001730907123
951	0.0001727779286
952	0.0001726557018
953	0.0001726141338
954	0.000172319603
955	0.0001721889788
956	0.000172170559
957	0.0001721561261
958	0.0001721430083
959	0.0001721270311
960	0.0001719517377
961	0.0001717297111
962	0.0001717197004
963	0.0001716287872
964	0.0001715190353
965	0.0001714002741
966	0.0001712081465
967	0.000171074323
968	0.0001709229492
969	0.000170702208
970	0.0001706920728
971	0.0001705692556
972	0.0001703694736
973	0.0001701931369
974	0.0001700378983
975	0.0001698363872
976	0.0001697263754
977	0.0001696681516
978	0.0001694880996
979	0.0001694763082
980	0.0001692117552
981	0.0001691932296
982	0.0001691749721
983	0.0001690229891
984	0.0001689238085
985	0.0001686109192
986	0.0001683947719
987	0.0001681656328
988	0.0001680406567
989	0.0001679494563
990	0.0001678468769
991	0.0001678365109
992	0.0001677221123
993	0.0001675999336
994	0.0001675914154
995	0.0001675505107
996	0.0001674534482
997	0.0001672802721
998	0.000167268155
999	0.000166964422
